DEB [20190827-16:50:09.556] thr=1   paramiko.transport: starting thread (client mode): 0x6abcecf8
DEB [20190827-17:12:26.385] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-17:12:26.385] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-17:12:26.389] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-17:12:26.390] thr=2   paramiko.transport: Trying SSH key b'0ad6b054f28b766c5a337712a1ec609c'
DEB [20190827-17:12:26.425] thr=1   paramiko.transport: userauth is OK
INF [20190827-17:12:26.440] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-17:12:26.448] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-17:12:34.886] thr=1   paramiko.transport: starting thread (client mode): 0xc8aaecf8
DEB [20190827-17:12:34.886] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-17:12:34.887] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-17:12:34.887] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-17:12:34.952] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-17:12:34.952] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-17:12:34.952] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-17:12:34.952] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-17:12:34.953] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-17:12:34.953] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-17:12:35.002] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-17:12:35.003] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-17:12:35.003] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.222: b'5f8546c8cc5141bf8e390a606b03b2bd'
DEB [20190827-17:12:35.004] thr=2   paramiko.transport: Trying SSH key b'0ad6b054f28b766c5a337712a1ec609c'
DEB [20190827-17:12:35.043] thr=1   paramiko.transport: userauth is OK
INF [20190827-17:12:35.061] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-17:12:35.071] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-17:12:43.388] thr=1   paramiko.transport: starting thread (client mode): 0x2f5dda0
DEB [20190827-17:12:43.389] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-17:12:43.390] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.4
INF [20190827-17:12:43.390] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.4)
DEB [20190827-17:12:43.455] thr=1   paramiko.transport: kex algos:['curve25519-sha256', 'curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group16-sha512', 'diffie-hellman-group18-sha512', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha256', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'aes128-cbc', 'aes192-cbc', 'aes256-cbc', 'blowfish-cbc', 'cast128-cbc', '3des-cbc'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'aes128-cbc', 'aes192-cbc', 'aes256-cbc', 'blowfish-cbc', 'cast128-cbc', '3des-cbc'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-17:12:43.455] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-17:12:43.455] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-17:12:43.455] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-17:12:43.455] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-17:12:43.455] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-17:12:43.508] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-17:12:43.508] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-17:12:43.509] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.33: b'502a8cff0ed5125b3733b7b25b18a79d'
DEB [20190827-17:12:43.510] thr=2   paramiko.transport: Trying SSH key b'0ad6b054f28b766c5a337712a1ec609c'
DEB [20190827-17:12:43.548] thr=1   paramiko.transport: userauth is OK
INF [20190827-17:12:43.567] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-17:12:43.578] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-17:14:10.189] thr=1   paramiko.transport: starting thread (client mode): 0x8960de10
DEB [20190827-17:14:10.190] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-17:14:10.202] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-17:14:10.202] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-17:14:10.204] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-17:14:10.204] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-17:14:10.204] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-17:14:10.205] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-17:14:10.205] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-17:14:10.205] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-17:14:10.218] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-17:14:10.219] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-17:14:10.219] thr=2   paramiko.transport: Rejecting ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-17:14:10.221] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-17:14:37.023] thr=1   paramiko.transport: starting thread (client mode): 0x389cec50
DEB [20190827-17:14:37.024] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-17:14:37.024] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-17:14:37.024] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-17:14:37.028] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-17:14:37.029] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-17:14:37.029] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-17:14:37.029] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-17:14:37.029] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-17:14:37.029] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-17:14:37.080] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-17:14:37.080] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-17:14:37.083] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-17:37:32.341] thr=1   paramiko.transport: starting thread (client mode): 0xcdcaec50
DEB [20190827-17:37:32.353] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-17:37:32.353] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-17:37:32.353] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-17:37:32.355] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-17:37:32.356] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-17:37:32.356] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-17:37:32.356] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-17:37:32.356] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-17:37:32.356] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-17:37:32.369] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-17:37:32.370] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-17:37:32.370] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-17:37:32.371] thr=2   paramiko.transport: Trying SSH key b'448a9688bdd5609357d7f577e562f0d6'
DEB [20190827-17:37:32.410] thr=1   paramiko.transport: userauth is OK
INF [20190827-17:37:32.448] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-17:37:32.457] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-17:39:07.167] thr=1   paramiko.transport: starting thread (client mode): 0xc8b0ecf8
DEB [20190827-17:39:07.167] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-17:39:07.181] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-17:39:07.182] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-17:39:07.184] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-17:39:07.184] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-17:39:07.184] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-17:39:07.185] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-17:39:07.185] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-17:39:07.185] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-17:39:07.199] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-17:39:07.200] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-17:39:07.200] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.220: b'ed49b03584b4723770110b26a1199945'
DEB [20190827-17:39:07.201] thr=2   paramiko.transport: Trying SSH key b'448a9688bdd5609357d7f577e562f0d6'
DEB [20190827-17:39:07.239] thr=1   paramiko.transport: userauth is OK
INF [20190827-17:39:07.257] thr=1   paramiko.transport: Authentication (publickey) failed.
DEB [20190827-17:39:07.265] thr=1   paramiko.transport: EOF in transport thread
DEB [20190827-18:08:23.924] thr=1   paramiko.transport: starting thread (client mode): 0x6d6ddd8
DEB [20190827-18:08:23.924] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.6.0
DEB [20190827-18:08:23.932] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
INF [20190827-18:08:23.932] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1)
DEB [20190827-18:08:23.935] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group-exchange-sha1', 'diffie-hellman-group14-sha1', 'diffie-hellman-group1-sha1'] server key:['ssh-rsa', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] server encrypt:['aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'arcfour256', 'arcfour128', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com', 'chacha20-poly1305@openssh.com', 'aes128-cbc', '3des-cbc', 'blowfish-cbc', 'cast128-cbc', 'aes192-cbc', 'aes256-cbc', 'arcfour', 'rijndael-cbc@lysator.liu.se'] client mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] server mac:['hmac-md5-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-ripemd160-etm@openssh.com', 'hmac-sha1-96-etm@openssh.com', 'hmac-md5-96-etm@openssh.com', 'hmac-md5', 'hmac-sha1', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-ripemd160', 'hmac-ripemd160@openssh.com', 'hmac-sha1-96', 'hmac-md5-96'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20190827-18:08:23.935] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20190827-18:08:23.935] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20190827-18:08:23.935] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20190827-18:08:23.936] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20190827-18:08:23.936] thr=1   paramiko.transport: Compression agreed: none
DEB [20190827-18:08:23.950] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20190827-18:08:23.950] thr=1   paramiko.transport: Switch to new keys ...
DEB [20190827-18:08:23.951] thr=2   paramiko.transport: Adding ssh-ed25519 host key for 172.16.0.221: b'd7b66cf485ec05340c8d32459de4180d'
DEB [20190827-18:08:23.952] thr=2   paramiko.transport: Trying SSH key b'0ad6b054f28b766c5a337712a1ec609c'
DEB [20190827-18:08:23.990] thr=1   paramiko.transport: userauth is OK
